data,sp500,div,earn,cpi,datefract,10y,rsp500,rdiv,rearn,cape,,,,,,,,,,,,
1871.01,4.44,0.26,0.40,12.46,1871.04,5.32,85.84,5.03,7.73,NA,,,,,,,,,,,,
1871.02,4.50,0.26,0.40,12.84,1871.13,5.32,84.42,4.88,7.50,NA,,,,,,,,,,,,
1871.03,4.61,0.26,0.40,13.03,1871.21,5.33,85.22,4.81,7.39,NA,,,,,,,,,,,,
1871.04,4.74,0.26,0.40,12.56,1871.29,5.33,90.94,4.99,7.67,NA,,,,,,,,,,,,
1871.05,4.86,0.26,0.40,12.27,1871.38,5.33,95.41,5.10,7.85,NA,,,,,,,,,,,,
1871.06,4.82,0.26,0.40,12.08,1871.46,5.34,96.12,5.18,7.98,NA,,,,,,,,,,,,
1871.07,4.73,0.26,0.40,12.08,1871.54,5.34,94.33,5.18,7.98,NA,,,,,,,,,,,,
1871.08,4.79,0.26,0.40,11.89,1871.63,5.34,97.05,5.27,8.10,NA,,,,,,,,,,,,
1871.09,4.84,0.26,0.40,12.18,1871.71,5.35,95.76,5.14,7.91,NA,,,,,,,,,,,,
1871.1,4.59,0.26,0.40,12.37,1871.79,5.35,89.42,5.07,7.79,NA,,,,,,,,,,,,
1871.11,4.64,0.26,0.40,12.37,1871.88,5.35,90.40,5.07,7.79,NA,,,,,,,,,,,,
1871.12,4.74,0.26,0.40,12.65,1871.96,5.36,90.26,4.95,7.62,NA,,,,,,,,,,,,
1872.01,4.86,0.26,0.40,12.65,1872.04,5.36,92.55,5.01,7.66,NA,,,,,,,,,,,,
1872.02,4.88,0.27,0.41,12.65,1872.13,5.38,92.93,5.08,7.71,NA,,,,,,,,,,,,
1872.03,5.04,0.27,0.41,12.84,1872.21,5.40,94.55,5.07,7.64,NA,,,,,,,,,,,,
1872.04,5.18,0.27,0.41,13.13,1872.29,5.42,95.06,5.02,7.52,NA,,,,,,,,,,,,
1872.05,5.18,0.28,0.41,13.13,1872.38,5.43,95.06,5.08,7.57,NA,,,,,,,,,,,,
1872.06,5.13,0.28,0.42,13.03,1872.46,5.45,94.83,5.18,7.67,NA,,,,,,,,,,,,
1872.07,5.10,0.28,0.42,12.84,1872.54,5.47,95.68,5.31,7.83,NA,,,,,,,,,,,,
1872.08,5.04,0.29,0.42,12.94,1872.63,5.49,93.86,5.34,7.82,NA,,,,,,,,,,,,
1872.09,4.95,0.29,0.42,13.03,1872.71,5.51,91.51,5.36,7.81,NA,,,,,,,,,,,,
1872.1,4.97,0.29,0.43,12.75,1872.79,5.53,93.93,5.54,8.03,NA,,,,,,,,,,,,
1872.11,4.95,0.30,0.43,13.13,1872.88,5.54,90.84,5.45,7.85,NA,,,,,,,,,,,,
1872.12,5.07,0.30,0.43,12.94,1872.96,5.56,94.41,5.59,8.01,NA,,,,,,,,,,,,
1873.01,5.11,0.30,0.43,12.94,1873.04,5.58,95.16,5.63,8.05,NA,,,,,,,,,,,,
1873.02,5.15,0.31,0.44,13.23,1873.13,5.57,93.83,5.56,7.93,NA,,,,,,,,,,,,
1873.03,5.11,0.31,0.44,13.23,1873.21,5.56,93.11,5.60,7.97,NA,,,,,,,,,,,,
1873.04,5.04,0.31,0.44,13.23,1873.29,5.55,91.83,5.65,8.02,NA,,,,,,,,,,,,
1873.05,5.05,0.31,0.44,12.94,1873.38,5.54,94.04,5.82,8.24,NA,,,,,,,,,,,,
1873.06,4.98,0.32,0.45,12.56,1873.46,5.53,95.55,6.04,8.54,NA,,,,,,,,,,,,
1873.07,4.97,0.32,0.45,12.56,1873.54,5.53,95.36,6.09,8.59,NA,,,,,,,,,,,,
1873.08,4.97,0.32,0.45,12.56,1873.63,5.52,95.36,6.14,8.63,NA,,,,,,,,,,,,
1873.09,4.59,0.32,0.45,12.56,1873.71,5.51,88.07,6.19,8.68,NA,,,,,,,,,,,,
1873.1,4.19,0.33,0.46,12.27,1873.79,5.50,82.26,6.38,8.93,NA,,,,,,,,,,,,
1873.11,4.04,0.33,0.46,11.89,1873.88,5.49,81.85,6.64,9.27,NA,,,,,,,,,,,,
1873.12,4.42,0.33,0.46,12.18,1873.96,5.48,87.45,6.53,9.10,NA,,,,,,,,,,,,
1874.01,4.66,0.33,0.46,12.37,1874.04,5.47,90.78,6.43,8.96,NA,,,,,,,,,,,,
1874.02,4.80,0.33,0.46,12.37,1874.13,5.44,93.51,6.43,8.96,NA,,,,,,,,,,,,
1874.03,4.73,0.33,0.46,12.37,1874.21,5.40,92.15,6.43,8.96,NA,,,,,,,,,,,,
1874.04,4.60,0.33,0.46,12.18,1874.29,5.37,91.02,6.53,9.10,NA,,,,,,,,,,,,
1874.05,4.48,0.33,0.46,12.08,1874.38,5.34,89.34,6.58,9.17,NA,,,,,,,,,,,,
1874.06,4.46,0.33,0.46,11.80,1874.46,5.30,91.09,6.74,9.40,NA,,,,,,,,,,,,
1874.07,4.46,0.33,0.46,11.89,1874.54,5.27,90.36,6.69,9.32,NA,,,,,,,,,,,,
1874.08,4.47,0.33,0.46,11.80,1874.63,5.24,91.30,6.74,9.40,NA,,,,,,,,,,,,
1874.09,4.54,0.33,0.46,11.80,1874.71,5.20,92.73,6.74,9.40,NA,,,,,,,,,,,,
1874.1,4.53,0.33,0.46,11.61,1874.79,5.17,94.04,6.85,9.55,NA,,,,,,,,,,,,
1874.11,4.57,0.33,0.46,11.51,1874.88,5.14,95.65,6.91,9.63,NA,,,,,,,,,,,,
1874.12,4.54,0.33,0.46,11.51,1874.96,5.10,95.03,6.91,9.63,NA,,,,,,,,,,,,
1875.01,4.54,0.33,0.45,11.51,1875.04,5.07,95.03,6.85,9.45,NA,,,,,,,,,,,,
1875.02,4.53,0.33,0.44,11.51,1875.13,5.03,94.82,6.80,9.28,NA,,,,,,,,,,,,
1875.03,4.59,0.32,0.44,11.51,1875.21,4.99,96.07,6.75,9.10,NA,,,,,,,,,,,,
1875.04,4.65,0.32,0.43,11.61,1875.29,4.95,96.53,6.64,8.86,NA,,,,,,,,,,,,
1875.05,4.47,0.32,0.42,11.32,1875.38,4.91,95.13,6.76,8.90,NA,,,,,,,,,,,,
1875.06,4.38,0.32,0.41,11.13,1875.46,4.87,94.81,6.82,8.87,NA,,,,,,,,,,,,
1875.07,4.39,0.31,0.40,11.13,1875.54,4.83,95.03,6.76,8.70,NA,,,,,,,,,,,,
1875.08,4.41,0.31,0.39,11.23,1875.63,4.79,94.65,6.65,8.44,NA,,,,,,,,,,,,
1875.09,4.37,0.31,0.39,11.13,1875.71,4.75,94.59,6.66,8.33,NA,,,,,,,,,,,,
1875.1,4.30,0.31,0.38,11.13,1875.79,4.71,93.08,6.60,8.15,NA,,,,,,,,,,,,
1875.11,4.37,0.30,0.37,11.04,1875.88,4.67,95.41,6.60,8.04,NA,,,,,,,,,,,,
1875.12,4.37,0.30,0.36,10.94,1875.96,4.63,96.24,6.61,7.93,NA,,,,,,,,,,,,
1876.01,4.46,0.30,0.35,10.85,1876.04,4.59,99.08,6.66,7.85,NA,,,,,,,,,,,,
1876.02,4.52,0.30,0.35,10.85,1876.13,4.58,100.42,6.66,7.70,NA,,,,,,,,,,,,
1876.03,4.51,0.30,0.34,10.85,1876.21,4.57,100.19,6.66,7.55,NA,,,,,,,,,,,,
1876.04,4.34,0.30,0.33,10.75,1876.29,4.56,97.27,6.72,7.47,NA,,,,,,,,,,,,
1876.05,4.18,0.30,0.33,10.37,1876.38,4.54,97.12,6.97,7.59,NA,,,,,,,,,,,,
1876.06,4.15,0.30,0.32,10.09,1876.46,4.53,99.15,7.17,7.65,NA,,,,,,,,,,,,
1876.07,4.10,0.30,0.31,10.09,1876.54,4.52,97.96,7.17,7.49,NA,,,,,,,,,,,,
1876.08,3.93,0.30,0.31,10.18,1876.62,4.51,93.02,7.10,7.26,NA,,,,,,,,,,,,
1876.09,3.69,0.30,0.30,10.28,1876.71,4.50,86.53,7.04,7.04,NA,,,,,,,,,,,,
1876.1,3.67,0.30,0.29,10.47,1876.79,4.49,84.50,6.91,6.75,NA,,,,,,,,,,,,
1876.11,3.60,0.30,0.29,10.56,1876.87,4.47,82.14,6.84,6.54,NA,,,,,,,,,,,,
1876.12,3.58,0.30,0.28,10.75,1876.96,4.46,80.24,6.72,6.28,NA,,,,,,,,,,,,
1877.01,3.55,0.29,0.28,10.94,1877.04,4.45,78.18,6.40,6.20,NA,,,,,,,,,,,,
1877.02,3.34,0.28,0.28,10.66,1877.12,4.44,75.53,6.37,6.41,NA,,,,,,,,,,,,
1877.03,3.17,0.27,0.29,10.18,1877.21,4.43,75.03,6.45,6.75,NA,,,,,,,,,,,,
1877.04,2.94,0.26,0.29,10.47,1877.29,4.42,67.69,6.06,6.60,NA,,,,,,,,,,,,
1877.05,2.94,0.25,0.29,10.66,1877.37,4.41,66.48,5.75,6.52,NA,,,,,,,,,,,,
1877.06,2.73,0.25,0.29,10.09,1877.46,4.40,65.23,5.85,6.93,NA,,,,,,,,,,,,
1877.07,2.85,0.24,0.29,10.18,1877.54,4.40,67.46,5.58,6.90,NA,,,,,,,,,,,,
1877.08,3.05,0.23,0.29,9.80,1877.62,4.39,74.99,5.57,7.21,NA,,,,,,,,,,,,
1877.09,3.24,0.22,0.30,9.70,1877.71,4.38,80.45,5.40,7.32,NA,,,,,,,,,,,,
1877.1,3.31,0.21,0.30,9.70,1877.79,4.37,82.19,5.17,7.37,NA,,,,,,,,,,,,
1877.11,3.26,0.20,0.30,9.51,1877.87,4.36,82.56,5.04,7.55,NA,,,,,,,,,,,,
1877.12,3.25,0.19,0.30,9.51,1877.96,4.35,82.31,4.81,7.60,NA,,,,,,,,,,,,
1878.01,3.25,0.19,0.30,9.23,1878.04,4.34,84.86,4.94,7.85,NA,,,,,,,,,,,,
1878.02,3.18,0.19,0.30,9.13,1878.12,4.33,83.89,4.97,7.96,NA,,,,,,,,,,,,
1878.03,3.24,0.19,0.30,8.94,1878.21,4.32,87.29,5.05,8.15,NA,,,,,,,,,,,,
1878.04,3.33,0.19,0.30,8.85,1878.29,4.31,90.68,5.08,8.26,NA,,,,,,,,,,,,
1878.05,3.34,0.19,0.30,8.56,1878.37,4.30,93.99,5.23,8.56,NA,,,,,,,,,,,,
1878.06,3.41,0.19,0.31,8.37,1878.46,4.29,98.14,5.32,8.78,NA,,,,,,,,,,,,
1878.07,3.48,0.18,0.31,8.47,1878.54,4.28,99.03,5.24,8.70,NA,,,,,,,,,,,,
1878.08,3.45,0.18,0.31,8.56,1878.62,4.27,97.08,5.16,8.63,NA,,,,,,,,,,,,
1878.09,3.52,0.18,0.31,8.56,1878.71,4.26,99.05,5.14,8.65,NA,,,,,,,,,,,,
1878.1,3.48,0.18,0.31,8.47,1878.79,4.25,99.03,5.17,8.77,NA,,,,,,,,,,,,
1878.11,3.47,0.18,0.31,8.37,1878.87,4.24,99.87,5.20,8.90,NA,,,,,,,,,,,,
1878.12,3.45,0.18,0.31,8.18,1878.96,4.23,101.60,5.30,9.13,NA,,,,,,,,,,,,
1879.01,3.58,0.18,0.32,8.28,1879.04,4.22,104.22,5.29,9.19,NA,,,,,,,,,,,,
1879.02,3.71,0.18,0.32,8.37,1879.12,4.20,106.77,5.28,9.26,NA,,,,,,,,,,,,
1879.03,3.65,0.19,0.33,8.28,1879.21,4.19,106.25,5.39,9.53,NA,,,,,,,,,,,,
1879.04,3.77,0.19,0.33,8.18,1879.29,4.17,111.02,5.50,9.82,NA,,,,,,,,,,,,
1879.05,3.94,0.19,0.34,8.18,1879.37,4.15,116.03,5.55,9.99,NA,,,,,,,,,,,,
1879.06,3.96,0.19,0.35,8.09,1879.46,4.14,117.99,5.66,10.28,NA,,,,,,,,,,,,
1879.07,4.04,0.19,0.35,8.18,1879.54,4.12,118.97,5.65,10.33,NA,,,,,,,,,,,,
1879.08,4.07,0.19,0.36,8.18,1879.62,4.10,119.86,5.69,10.50,NA,,,,,,,,,,,,
1879.09,4.22,0.20,0.36,8.47,1879.71,4.09,120.09,5.55,10.32,NA,,,,,,,,,,,,
1879.1,4.68,0.20,0.37,8.94,1879.79,4.07,126.09,5.30,9.92,NA,,,,,,,,,,,,
1879.11,4.93,0.20,0.37,9.42,1879.87,4.05,126.12,5.07,9.57,NA,,,,,,,,,,,,
1879.12,4.92,0.20,0.38,9.70,1879.96,4.04,122.16,4.97,9.44,NA,,,,,,,,,,,,
1880.01,5.11,0.21,0.39,9.99,1880.04,4.02,123.25,4.94,9.39,NA,,,,,,,,,,,,
1880.02,5.20,0.21,0.40,9.99,1880.12,3.99,125.42,5.07,9.61,NA,,,,,,,,,,,,
1880.03,5.30,0.22,0.41,10.09,1880.21,3.97,126.63,5.14,9.74,NA,,,,,,,,,,,,
1880.04,5.18,0.22,0.42,9.70,1880.29,3.94,128.62,5.46,10.35,NA,,,,,,,,,,,,
1880.05,4.77,0.23,0.43,9.42,1880.37,3.91,122.03,5.76,10.89,NA,,,,,,,,,,,,
1880.06,4.79,0.23,0.44,9.23,1880.46,3.89,125.06,6.01,11.36,NA,,,,,,,,,,,,
1880.07,5.01,0.24,0.44,9.23,1880.54,3.86,130.81,6.14,11.60,NA,,,,,,,,,,,,
1880.08,5.19,0.24,0.45,9.23,1880.62,3.83,135.51,6.27,11.84,NA,,,,,,,,,,,,
1880.09,5.18,0.25,0.46,9.32,1880.71,3.81,133.87,6.33,11.95,NA,,,,,,,,,,,,
1880.1,5.33,0.25,0.47,9.32,1880.79,3.78,137.74,6.46,12.19,NA,,,,,,,,,,,,
1880.11,5.61,0.26,0.48,9.42,1880.87,3.75,143.51,6.52,12.30,NA,,,,,,,,,,,,
1880.12,5.84,0.26,0.49,9.51,1880.96,3.73,147.90,6.58,12.41,NA,,,,,,,,,,,,
1881.01,6.19,0.27,0.49,9.42,1881.04,3.70,158.35,6.78,12.43,18.47,,,,,,,,,,,,
1881.02,6.17,0.27,0.48,9.51,1881.12,3.69,156.26,6.84,12.20,18.15,,,,,,,,,,,,
1881.03,6.24,0.28,0.48,9.51,1881.21,3.69,158.03,6.96,12.09,18.27,,,,,,,,,,,,
1881.04,6.22,0.28,0.47,9.61,1881.29,3.68,155.97,7.02,11.87,17.95,,,,,,,,,,,,
1881.05,6.50,0.29,0.47,9.51,1881.37,3.67,164.62,7.22,11.88,18.87,,,,,,,,,,,,
1881.06,6.58,0.29,0.47,9.51,1881.46,3.67,166.65,7.34,11.78,19.03,,,,,,,,,,,,
1881.07,6.35,0.30,0.46,9.61,1881.54,3.66,159.23,7.40,11.55,18.12,,,,,,,,,,,,
1881.08,6.20,0.30,0.46,9.80,1881.62,3.65,152.45,7.38,11.23,17.29,,,,,,,,,,,,
1881.09,6.25,0.31,0.45,10.18,1881.71,3.65,147.93,7.22,10.71,16.72,,,,,,,,,,,,
1881.1,6.15,0.31,0.45,10.28,1881.79,3.64,144.22,7.27,10.51,16.26,,,,,,,,,,,,
1881.11,6.19,0.32,0.44,10.18,1881.87,3.63,146.51,7.46,10.51,16.48,,,,,,,,,,,,
1881.12,6.01,0.32,0.44,10.18,1881.96,3.63,142.25,7.57,10.41,15.96,,,,,,,,,,,,
1882.01,5.92,0.32,0.44,10.18,1882.04,3.62,140.12,7.57,10.40,15.68,,,,,,,,,,,,
1882.02,5.79,0.32,0.44,10.28,1882.12,3.62,135.78,7.50,10.28,15.15,,,,,,,,,,,,
1882.03,5.78,0.32,0.44,10.28,1882.21,3.62,135.54,7.50,10.26,15.09,,,,,,,,,,,,
1882.04,5.78,0.32,0.44,10.37,1882.29,3.62,134.30,7.44,10.15,14.92,,,,,,,,,,,,
1882.05,5.71,0.32,0.44,10.47,1882.37,3.62,131.47,7.37,10.03,14.57,,,,,,,,,,,,
1882.06,5.68,0.32,0.44,10.56,1882.46,3.62,129.60,7.30,9.93,14.33,,,,,,,,,,,,
1882.07,6.00,0.32,0.43,10.47,1882.54,3.63,138.14,7.37,10.00,15.24,,,,,,,,,,,,
1882.08,6.18,0.32,0.43,10.56,1882.62,3.63,141.01,7.30,9.89,15.53,,,,,,,,,,,,
1882.09,6.24,0.32,0.43,10.28,1882.71,3.63,146.33,7.50,10.14,16.08,,,,,,,,,,,,
1882.1,6.07,0.32,0.43,10.18,1882.79,3.63,143.67,7.57,10.22,15.76,,,,,,,,,,,,
1882.11,5.81,0.32,0.43,10.09,1882.87,3.63,138.82,7.65,10.29,15.19,,,,,,,,,,,,
1882.12,5.84,0.32,0.43,9.99,1882.96,3.63,140.86,7.72,10.37,15.38,,,,,,,,,,,,
1883.01,5.81,0.32,0.43,9.99,1883.04,3.63,140.14,7.74,10.31,15.27,,,,,,,,,,,,
1883.02,5.68,0.32,0.43,10.09,1883.12,3.63,135.71,7.69,10.15,14.76,,,,,,,,,,,,
1883.03,5.75,0.32,0.42,9.99,1883.21,3.63,138.69,7.78,10.19,15.05,,,,,,,,,,,,
1883.04,5.87,0.32,0.42,9.90,1883.29,3.63,142.95,7.87,10.23,15.48,,,,,,,,,,,,
1883.05,5.77,0.32,0.42,9.80,1883.37,3.63,141.88,7.97,10.27,15.34,,,,,,,,,,,,
1883.06,5.82,0.33,0.42,9.51,1883.46,3.63,147.40,8.23,10.51,15.90,,,,,,,,,,,,
1883.07,5.73,0.33,0.41,9.32,1883.54,3.63,148.08,8.42,10.66,15.95,,,,,,,,,,,,
1883.08,5.47,0.33,0.41,9.32,1883.62,3.62,141.36,8.44,10.60,15.20,,,,,,,,,,,,
1883.09,5.53,0.33,0.41,9.23,1883.71,3.62,144.39,8.55,10.64,15.49,,,,,,,,,,,,
1883.1,5.38,0.33,0.41,9.23,1883.79,3.62,140.47,8.57,10.57,15.05,,,,,,,,,,,,
1883.11,5.46,0.33,0.40,9.13,1883.87,3.62,144.04,8.68,10.62,15.41,,,,,,,,,,,,
1883.12,5.34,0.33,0.40,9.23,1883.96,3.62,139.42,8.62,10.44,14.90,,,,,,,,,,,,
1884.01,5.18,0.33,0.39,9.23,1884.04,3.62,135.25,8.57,10.25,14.43,,,,,,,,,,,,
1884.02,5.32,0.33,0.39,9.23,1884.12,3.61,138.90,8.53,10.05,14.81,,,,,,,,,,,,
1884.03,5.30,0.33,0.38,9.23,1884.21,3.60,138.38,8.49,9.86,14.74,,,,,,,,,,,,
1884.04,5.06,0.32,0.37,9.04,1884.29,3.60,134.90,8.62,9.86,14.35,,,,,,,,,,,,
1884.05,4.65,0.32,0.36,8.85,1884.37,3.59,126.63,8.76,9.87,13.47,,,,,,,,,,,,
1884.06,4.46,0.32,0.36,8.85,1884.46,3.58,121.46,8.71,9.67,12.91,,,,,,,,,,,,
1884.07,4.46,0.32,0.35,8.75,1884.54,3.57,122.78,8.76,9.57,13.04,,,,,,,,,,,,
1884.08,4.74,0.32,0.34,8.75,1884.62,3.56,130.48,8.72,9.36,13.86,,,,,,,,,,,,
1884.09,4.59,0.32,0.33,8.66,1884.71,3.55,127.74,8.77,9.25,13.57,,,,,,,,,,,,
1884.1,4.44,0.31,0.33,8.56,1884.79,3.55,124.94,8.82,9.15,13.27,,,,,,,,,,,,
1884.11,4.35,0.31,0.32,8.37,1884.87,3.54,125.19,8.97,9.14,13.30,,,,,,,,,,,,
1884.12,4.34,0.31,0.31,8.28,1884.96,3.53,126.34,9.02,9.02,13.43,,,,,,,,,,,,
1885.01,4.24,0.30,0.31,8.28,1885.04,3.52,123.43,8.86,8.93,13.13,,,,,,,,,,,,
1885.02,4.37,0.30,0.30,8.37,1885.12,3.51,125.77,8.58,8.73,13.38,,,,,,,,,,,,
1885.03,4.38,0.29,0.30,8.18,1885.21,3.50,128.99,8.61,8.83,13.73,,,,,,,,,,,,
1885.04,4.37,0.29,0.30,8.28,1885.29,3.48,127.21,8.35,8.64,13.55,,,,,,,,,,,,
1885.05,4.32,0.28,0.29,8.09,1885.37,3.47,128.72,8.37,8.74,13.71,,,,,,,,,,,,
1885.06,4.30,0.28,0.29,7.90,1885.46,3.46,131.21,8.39,8.85,13.98,,,,,,,,,,,,
1885.07,4.46,0.27,0.29,7.99,1885.54,3.45,134.47,8.12,8.64,14.33,,,,,,,,,,,,
1885.08,4.71,0.26,0.28,7.99,1885.62,3.43,142.01,7.94,8.54,15.13,,,,,,,,,,,,
1885.09,4.65,0.26,0.28,7.90,1885.71,3.42,141.89,7.86,8.54,15.12,,,,,,,,,,,,
1885.1,4.92,0.25,0.28,7.90,1885.79,3.41,150.13,7.68,8.44,15.99,,,,,,,,,,,,
1885.11,5.24,0.25,0.27,7.99,1885.87,3.40,157.99,7.41,8.24,16.82,,,,,,,,,,,,
1885.12,5.20,0.24,0.27,8.18,1885.96,3.38,153.14,7.07,7.95,16.30,,,,,,,,,,,,
1886.01,5.20,0.24,0.28,7.99,1886.04,3.37,156.78,7.18,8.29,16.69,,,,,,,,,,,,
1886.02,5.30,0.24,0.28,7.99,1886.12,3.38,159.80,7.14,8.44,17.01,,,,,,,,,,,,
1886.03,5.19,0.24,0.29,7.90,1886.21,3.40,158.36,7.17,8.70,16.84,,,,,,,,,,,,
1886.04,5.12,0.23,0.29,7.80,1886.29,3.41,158.13,7.21,8.96,16.80,,,,,,,,,,,,
1886.05,5.02,0.23,0.30,7.61,1886.37,3.42,158.92,7.34,9.34,16.86,,,,,,,,,,,,
1886.06,5.25,0.23,0.30,7.52,1886.46,3.43,168.31,7.37,9.62,17.83,,,,,,,,,,,,
1886.07,5.33,0.23,0.31,7.61,1886.54,3.45,168.74,7.23,9.66,17.85,,,,,,,,,,,,
1886.08,5.37,0.23,0.31,7.71,1886.62,3.46,167.90,7.09,9.69,17.72,,,,,,,,,,,,
1886.09,5.51,0.23,0.32,7.71,1886.71,3.47,172.28,7.04,9.85,18.15,,,,,,,,,,,,
1886.1,5.65,0.22,0.32,7.71,1886.79,3.48,176.66,6.98,10.01,18.56,,,,,,,,,,,,
1886.11,5.79,0.22,0.33,7.71,1886.87,3.50,181.04,6.93,10.16,18.97,,,,,,,,,,,,
1886.12,5.64,0.22,0.33,7.80,1886.96,3.51,174.19,6.79,10.19,18.19,,,,,,,,,,,,
1887.01,5.58,0.22,0.33,7.99,1887.04,3.52,168.24,6.71,10.02,17.51,,,,,,,,,,,,
1887.02,5.54,0.23,0.34,8.09,1887.12,3.53,165.07,6.70,9.98,17.13,,,,,,,,,,,,
1887.03,5.67,0.23,0.34,8.09,1887.21,3.55,168.94,6.78,10.06,17.47,,,,,,,,,,,,
1887.04,5.80,0.23,0.34,8.09,1887.29,3.56,172.81,6.85,10.13,17.82,,,,,,,,,,,,
1887.05,5.90,0.23,0.34,8.09,1887.37,3.57,175.79,6.93,10.20,18.08,,,,,,,,,,,,
1887.06,5.73,0.24,0.35,7.99,1887.46,3.58,172.76,7.09,10.40,17.71,,,,,,,,,,,,
1887.07,5.59,0.24,0.35,7.90,1887.54,3.60,170.57,7.25,10.60,17.43,,,,,,,,,,,,
1887.08,5.45,0.24,0.35,7.99,1887.62,3.61,164.32,7.24,10.55,16.74,,,,,,,,,,,,
1887.09,5.38,0.24,0.35,7.90,1887.71,3.62,164.16,7.40,10.76,16.68,,,,,,,,,,,,
1887.1,5.20,0.25,0.36,7.99,1887.79,3.63,156.78,7.39,10.70,15.88,,,,,,,,,,,,
1887.11,5.30,0.25,0.36,8.09,1887.87,3.65,157.92,7.37,10.65,15.95,,,,,,,,,,,,
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,153.41,7.28,10.48,15.46,,,,,,,,,,,,
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,152.82,7.15,10.12,15.36,,,,,,,,,,,,
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,153.70,7.18,9.99,15.42,,,,,,,,,,,,
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,147.88,7.13,9.75,14.81,,,,,,,,,,,,
1888.04,5.10,0.24,0.33,8.18,1888.29,3.62,150.19,7.16,9.62,15.02,,,,,,,,,,,,
1888.05,5.17,0.24,0.32,8.09,1888.37,3.60,154.04,7.20,9.48,15.39,,,,,,,,,,,,
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,151.05,7.24,9.35,15.08,,,,,,,,,,,,
1888.07,5.14,0.24,0.30,8.09,1888.54,3.56,153.15,7.10,8.99,15.28,,,,,,,,,,,,
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,156.43,7.05,8.74,15.60,,,,,,,,,,,,
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,160.30,7.00,8.49,15.99,,,,,,,,,,,,
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,157.55,6.87,8.15,15.72,,,,,,,,,,,,
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,152.54,6.74,7.81,15.22,,,,,,,,,,,,
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,149.63,6.70,7.57,14.95,,,,,,,,,,,,
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,157.99,6.91,7.94,15.80,,,,,,,,,,,,
1889.02,5.30,0.23,0.27,7.90,1889.12,3.45,161.72,6.97,8.14,16.19,,,,,,,,,,,,
1889.03,5.19,0.23,0.27,7.80,1889.21,3.45,160.30,7.03,8.34,16.07,,,,,,,,,,,,
1889.04,5.18,0.23,0.27,7.80,1889.29,3.44,159.99,7.00,8.44,16.05,,,,,,,,,,,,
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,168.42,7.15,8.76,16.92,,,,,,,,,,,,
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,171.27,7.12,8.86,17.22,,,,,,,,,,,,
1889.07,5.30,0.22,0.28,7.61,1889.54,3.44,167.79,7.10,8.97,16.89,,,,,,,,,,,,
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,170.00,7.07,9.08,17.13,,,,,,,,,,,,
1889.09,5.50,0.22,0.29,7.71,1889.71,3.43,171.97,6.96,9.07,17.35,,,,,,,,,,,,
1889.1,5.40,0.22,0.29,7.71,1889.79,3.43,168.84,6.93,9.17,17.05,,,,,,,,,,,,
1889.11,5.35,0.22,0.30,7.71,1889.87,3.43,167.28,6.90,9.28,16.91,,,,,,,,,,,,
1889.12,5.32,0.22,0.30,7.80,1889.96,3.42,164.31,6.79,9.27,16.61,,,,,,,,,,,,
1890.01,5.38,0.22,0.30,7.61,1890.04,3.42,170.32,6.96,9.47,17.22,,,,,,,,,,,,
1890.02,5.32,0.22,0.30,7.61,1890.12,3.44,168.42,6.96,9.44,17.03,,,,,,,,,,,,
1890.03,5.28,0.22,0.30,7.61,1890.21,3.45,167.15,6.96,9.42,16.90,,,,,,,,,,,,
1890.04,5.39,0.22,0.30,7.61,1890.29,3.47,170.63,6.96,9.39,17.26,,,,,,,,,,,,
1890.05,5.62,0.22,0.30,7.71,1890.37,3.49,175.72,6.88,9.25,17.79,,,,,,,,,,,,
1890.06,5.58,0.22,0.30,7.71,1890.46,3.50,174.47,6.88,9.22,17.68,,,,,,,,,,,,
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,173.22,6.88,9.20,17.59,,,,,,,,,,,,
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,163.11,6.63,8.84,16.60,,,,,,,,,,,,
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,158.51,6.56,8.72,16.17,,,,,,,,,,,,
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,151.36,6.56,8.69,15.48,,,,,,,,,,,,
1890.11,4.71,0.22,0.29,7.90,1890.87,3.59,143.72,6.71,8.87,14.75,,,,,,,,,,,,
1890.12,4.60,0.22,0.29,7.90,1890.96,3.60,140.36,6.71,8.85,14.44,,,,,,,,,,,,
1891.01,4.84,0.22,0.29,7.80,1891.04,3.62,149.49,6.79,9.09,15.43,,,,,,,,,,,,
1891.02,4.90,0.22,0.30,7.90,1891.12,3.62,149.52,6.71,9.10,15.48,,,,,,,,,,,,
