date,spx,nky,ukx,as51
2009-02-17,789.169983,7645.509766,4034.100098,3412.199951
2009-02-18,788.419983,7534.439941,4006.800049,3366.899902
2009-02-19,778.940002,7557.649902,4018.399902,3398
2009-02-20,770.049988,7416.379883,3889.100098,3353
2009-02-23,743.330017,7376.160156,3850.699951,3304.100098
2009-02-24,773.140015,7268.560059,3816.399902,3285
2009-02-25,764.900024,7461.220215,3849,3281.5
2009-02-26,752.830017,7457.930176,3915.600098,3297.399902
2009-02-27,735.090027,7568.419922,3830.100098,3296.899902
2009-03-02,700.820007,7280.149902,3625.800049,3203.800049
2009-03-03,696.330017,7229.720215,3512.100098,3171.399902
2009-03-04,712.869995,7290.959961,3645.899902,3125.899902
2009-03-05,682.549988,7433.490234,3529.899902,3148.800049
2009-03-06,683.380005,7173.100098,3530.699951,3111.699951
2009-03-09,676.530029,7086.029785,3542.399902,3121.699951
2009-03-10,719.599976,7054.97998,3715.199951,3143.199951
2009-03-11,721.359985,7376.120117,3693.800049,3199.100098
2009-03-12,750.73999,7198.25,3712.100098,3190.399902
2009-03-13,756.549988,7569.279785,3753.699951,3294.699951
2009-03-16,753.890015,7704.149902,3864,3297.300049
2009-03-17,778.119995,7949.129883,3857.100098,3393.399902
2009-03-18,794.349976,7972.169922,3805,3386.199951
2009-03-19,784.039978,7945.959961,3816.899902,3416.800049
2009-03-20,768.539978,7945.959961,3842.899902,3405
2009-03-23,822.919983,8215.530273,3952.800049,3483.100098
2009-03-24,806.119995,8488.299805,3911.5,3517.300049
2009-03-25,813.880005,8479.990234,3900.300049,3546.199951
2009-03-26,832.859985,8636.330078,3925.199951,3586.300049
2009-03-27,815.940002,8626.969727,3898.899902,3615.600098
2009-03-30,787.530029,8236.080078,3762.899902,3554.199951
2009-03-31,797.869995,8109.529785,3926.100098,3532.300049
2009-04-01,811.080017,8351.910156,3955.600098,3527.199951
2009-04-02,834.380005,8719.780273,4125,3622.199951
2009-04-03,842.5,8749.839844,4029.699951,3674
2009-04-06,835.47998,8857.929688,3993.5,3696.399902
2009-04-07,815.549988,8832.849609,3930.5,3648.5
2009-04-08,825.159973,8595.009766,3925.5,3567.5
2009-04-09,856.559998,8916.05957,3983.699951,3617.5
2009-04-13,858.72998,8924.429688,3983.699951,3617.5
2009-04-14,841.5,8842.679688,3989,3697.899902
2009-04-15,852.059998,8742.959961,3968.399902,3693.899902
2009-04-16,865.299988,8755.259766,4053,3725.600098
2009-04-17,869.599976,8907.580078,4092.800049,3728.100098
2009-04-20,832.390015,8924.75,3990.899902,3722.600098
2009-04-21,850.080017,8711.330078,3987.5,3633.100098
2009-04-22,843.549988,8727.299805,4030.699951,3627.199951
2009-04-23,851.919983,8847.009766,4018.199951,3695.800049
2009-04-24,866.22998,8707.990234,4156,3668.199951
2009-04-27,857.51001,8726.339844,4167,3690
2009-04-28,855.159973,8493.769531,4096.399902,3671.699951
2009-04-29,873.640015,8493.769531,4189.600098,3661.899902
2009-04-30,872.809998,8828.259766,4243.700195,3744.699951
2009-05-01,877.52002,8977.370117,4243.200195,3737.899902
2009-05-04,907.23999,8977.370117,4243.200195,3846
2009-05-05,903.799988,8977.370117,4336.899902,3862.199951
2009-05-06,919.530029,8977.370117,4396.5,3840.100098
2009-05-07,907.390015,9385.700195,4398.700195,3912.100098
2009-05-08,929.22998,9432.830078,4462.100098,3919.600098
2009-05-11,909.23999,9451.980469,4435.5,3910.5
2009-05-12,908.349976,9298.610352,4425.5,3863.600098
2009-05-13,883.919983,9340.490234,4331.399902,3842.5
2009-05-14,893.070007,9093.730469,4362.600098,3710.800049
2009-05-15,882.880005,9265.019531,4348.100098,3758.899902
2009-05-18,909.710022,9038.69043,4446.5,3721.600098
2009-05-19,908.130005,9290.290039,4482.299805,3800.600098
2009-05-20,903.469971,9344.639648,4468.399902,3808.899902
2009-05-21,888.330017,9264.150391,4345.5,3804.699951
2009-05-22,887,9225.80957,4365.299805,3755.399902
2009-05-26,910.330017,9310.80957,4411.700195,3781.600098
2009-05-27,893.059998,9438.769531,4416.200195,3795.300049
2009-05-28,906.830017,9451.389648,4387.5,3753.899902
2009-05-29,919.140015,9522.5,4417.899902,3813.300049
2009-06-01,942.869995,9677.75,4506.200195,3887.899902
2009-06-02,944.73999,9704.30957,4477,3948.100098
2009-06-03,931.76001,9741.669922,4383.399902,4009.300049
2009-06-04,942.460022,9668.959961,4386.899902,3932.5
2009-06-05,940.090027,9768.009766,4438.600098,3969
2009-06-08,939.140015,9865.629883,4405.200195,3969
2009-06-09,942.429993,9786.820312,4404.799805,3933.600098
2009-06-10,939.150024,9991.490234,4436.799805,4016.300049
2009-06-11,944.890015,9981.330078,4461.899902,4047.300049
2009-06-12,946.210022,10135.82031,4442,4061.5
2009-06-15,923.719971,10039.66992,4326,4030.399902
2009-06-16,911.969971,9752.879883,4328.600098,3957.899902
2009-06-17,910.710022,9840.849609,4278.5,3904.199951
2009-06-18,918.369995,9703.719727,4280.899902,3887.399902
2009-06-19,921.22998,9786.259766,4345.899902,3894.399902
2009-06-22,893.039978,9826.269531,4234.100098,3910.800049
2009-06-23,895.099976,9549.610352,4230,3793
2009-06-24,900.940002,9590.320312,4280,3802.199951
2009-06-25,920.26001,9796.080078,4252.600098,3851.5
2009-06-26,918.900024,9877.389648,4241,3899.5
2009-06-29,927.22998,9783.469727,4294,3882.699951
2009-06-30,919.320007,9958.44043,4249.200195,3947.800049
2009-07-01,923.330017,9939.929688,4340.700195,3872.300049
2009-07-02,896.419983,9876.150391,4234.299805,3875.199951
2009-07-06,898.719971,9680.870117,4194.899902,3784.199951
2009-07-07,881.030029,9647.790039,4187,3767.800049
2009-07-08,879.559998,9420.75,4140.200195,3766
2009-07-09,882.679993,9291.05957,4158.700195,3761.399902
2009-07-10,879.130005,9287.280273,4127.200195,3790.600098
2009-07-13,901.049988,9050.330078,4202.100098,3738
2009-07-14,905.840027,9261.80957,4237.700195,3858.800049
2009-07-15,932.679993,9269.25,4346.5,3917.5
2009-07-16,940.73999,9344.160156,4361.799805,3987.800049
2009-07-17,940.380005,9395.320312,4388.799805,3992.899902
2009-07-20,951.130005,9395.320312,4443.600098,4044.199951
2009-07-21,954.580017,9652.019531,4481.200195,4048.300049
2009-07-22,954.070007,9723.160156,4493.700195,4068.899902
2009-07-23,976.289978,9792.94043,4559.799805,4072.600098
2009-07-24,979.26001,9944.549805,4576.600098,4097.299805
2009-07-27,982.179993,10088.66016,4586.100098,4147.799805
2009-07-28,979.619995,10087.25977,4528.799805,4174
2009-07-29,975.150024,10113.24023,4547.5,4148.899902
2009-07-30,986.75,10165.20996,4631.600098,4195.899902
2009-07-31,987.47998,10356.83008,4608.399902,4249.5
2009-08-03,1002.630005,10352.46973,4682.5,4270.5
2009-08-04,1005.650024,10375.00977,4671.399902,4313.899902
2009-08-05,1002.719971,10252.53027,4647.100098,4272.200195
2009-08-06,997.080017,10388.08984,4690.5,4331
2009-08-07,1010.47998,10412.08984,4731.600098,4303.100098
2009-08-10,1007.099976,10524.25977,4722.200195,4309.200195
2009-08-11,994.349976,10585.45996,4671.299805,4334.399902
2009-08-12,1005.809998,10435,4716.799805,4345.899902
2009-08-13,1012.72998,10517.19043,4755.5,4436.700195
2009-08-14,1004.090027,10597.33008,4714,4465.100098
2009-08-17,979.72998,10268.61035,4645,4398.100098
2009-08-18,989.669983,10284.95996,4685.799805,4385.899902
2009-08-19,996.460022,10204,4689.700195,4387.5
2009-08-20,1007.369995,10383.41016,4756.600098,4391.399902
2009-08-21,1026.130005,10238.2002,4850.899902,4305.700195
2009-08-24,1025.569946,10581.04981,4896.200195,4434.200195
2009-08-25,1028,10497.36035,4916.799805,4417.5
2009-08-26,1028.119995,10639.70996,4890.600098,4464.399902
2009-08-27,1030.97998,10473.96973,4869.399902,4458.100098
2009-08-28,1028.930054,10534.13965,4908.899902,4495.899902
2009-08-31,1020.619995,10492.53027,4908.899902,4484.100098
2009-09-01,998.039978,10530.05957,4819.700195,4511.299805
2009-09-02,994.75,10280.45996,4817.600098,4436.600098
2009-09-03,1003.23999,10214.63965,4796.799805,4432.899902
2009-09-04,1016.400024,10187.11035,4851.700195,4442.700195
2009-09-08,1025.390015,10393.23047,4947.299805,4527.799805
2009-09-09,1033.369995,10312.13965,5004.299805,4527.100098
2009-09-10,1044.140015,10513.66992,4987.700195,4573.5
2009-09-11,1042.72998,10444.33008,5011.5,4596.299805
2009-09-14,1049.339966,10202.05957,5018.899902,4536.100098
2009-09-15,1052.630005,10217.62012,5042.100098,4547.200195
2009-09-16,1068.76001,10270.76953,5124.100098,4652.799805
2009-09-17,1065.48999,10443.79981,5164,4714
2009-09-18,1068.300049,10370.54004,5172.899902,4693.700195
2009-09-21,1064.660034,10370.54004,5134.399902,4684.100098
2009-09-22,1071.660034,10370.54004,5142.600098,4671.100098
2009-09-23,1060.869995,10370.54004,5139.399902,4741
2009-09-24,1050.780029,10544.21973,5079.299805,4707.899902
2009-09-25,1044.380005,10265.98047,5082.200195,4714.799805
2009-09-28,1062.97998,10009.51953,5165.700195,4676.899902
2009-09-29,1060.609985,10100.2002,5159.700195,4747.200195
2009-09-30,1057.079956,10133.23047,5133.899902,4739.299805
2009-10-01,1029.849976,9978.639648,5047.799805,4702
2009-10-02,1025.209961,9731.870117,4988.700195,4606.100098
2009-10-05,1040.459961,9674.490234,5024.299805,4579.299805
2009-10-06,1054.719971,9691.799805,5138,4597.200195
2009-10-07,1057.579956,9799.599609,5108.899902,4695.899902
2009-10-08,1065.47998,9832.469727,5154.600098,4763.299805
2009-10-09,1071.48999,10016.38965,5161.899902,4754.5
2009-10-12,1076.189941,10016.38965,5210.200195,4745.5
2009-10-13,1073.189941,10076.55957,5154.200195,4789.799805
2009-10-14,1092.02002,10060.20996,5256.100098,4834
2009-10-15,1096.560059,10238.65039,5223,4862.5
2009-10-16,1087.680054,10257.55957,5190.200195,4842.600098
2009-10-19,1097.910034,10236.50977,5281.5,4801.799805
2009-10-20,1091.060059,10336.83984,5243.399902,4852.799805
2009-10-21,1081.400024,10333.38965,5257.899902,4846.200195
2009-10-22,1092.910034,10267.16992,5207.399902,4818.799805
2009-10-23,1079.599976,10282.99023,5242.600098,4859.700195
2009-10-26,1066.949951,10362.62012,5191.700195,4832.600098
2009-10-27,1063.410034,10212.45996,5201,4755
2009-10-28,1042.630005,10075.04981,5080.399902,4687.299805
2009-10-29,1066.109985,9891.099609,5137.700195,4575.200195
2009-10-30,1036.189941,10034.74023,5044.600098,4646.899902
2009-11-02,1042.880005,9802.950195,5104.5,4546.299805
2009-11-03,1045.410034,9802.950195,5037.200195,4540
2009-11-04,1046.5,9844.30957,5107.899902,4547.600098
2009-11-05,1066.630005,9717.44043,5125.600098,4519.200195
2009-11-06,1069.300049,9789.349609,5142.700195,4604.399902
2009-11-09,1093.079956,9808.990234,5235.200195,4686.5
2009-11-10,1093.01001,9870.730469,5230.600098,4744
2009-11-11,1098.51001,9871.679688,5266.799805,4765.899902
2009-11-12,1087.23999,9804.490234,5276.5,4758.200195
2009-11-13,1093.47998,9770.30957,5296.399902,4722.600098
2009-11-16,1109.300049,9791.179688,5382.700195,4773.799805
2009-11-17,1110.319946,9729.929688,5345.899902,4750.200195
2009-11-18,1109.800049,9676.799805,5342.100098,4759.600098
2009-11-19,1094.900024,9549.469727,5267.700195,4767.799805
2009-11-20,1091.380005,9497.679688,5251.399902,4706.700195
2009-11-23,1106.23999,9497.679688,5355.5,4739.200195
2009-11-24,1105.650024,9401.580078,5324,4708.200195
2009-11-25,1110.630005,9441.639648,5364.799805,4741
2009-11-27,1091.48999,9081.519531,5245.700195,4597.200195
2009-11-30,1095.630005,9345.549805,5190.700195,4715.5
2009-12-01,1108.859985,9572.200195,5312.200195,4733.100098
2009-12-02,1109.23999,9608.94043,5327.399902,4776.700195
2009-12-03,1099.920044,9977.669922,5313,4789.299805
2009-12-04,1105.97998,10022.58984,5322.399902,4721.200195
2009-12-07,1103.25,10167.59961,5310.700195,4695.200195
2009-12-08,1091.939941,10140.46973,5223.100098,4686.399902
2009-12-09,1095.949951,10004.71973,5203.899902,4652.600098
2009-12-10,1102.349976,9862.820312,5244.399902,4622.899902
2009-12-11,1106.410034,10107.87012,5261.600098,4651.399902
2009-12-14,1114.109985,10105.67969,5315.299805,4668.200195
2009-12-15,1107.930054,10083.48047,5285.799805,4687.799805
2009-12-16,1109.180054,10177.41016,5320.299805,4676.100098
2009-12-17,1096.079956,10163.79981,5217.600098,4689.600098
2009-12-18,1102.469971,10142.04981,5196.799805,4671.899902
2009-12-21,1114.050049,10183.46973,5294,4659.5
2009-12-22,1118.02002,10378.03027,5328.700195,4724.399902
2009-12-23,1120.589966,10378.03027,5372.399902,4756.100098
2009-12-24,1126.47998,10536.91992,5402.399902,4803.299805
2009-12-28,1127.780029,10634.23047,5402.399902,4803.299805
2009-12-29,1126.199951,10638.05957,5437.600098,4856.700195
2009-12-30,1126.420044,10546.44043,5397.899902,4847
2009-12-31,1115.099976,10546.44043,5412.899902,4882.700195
2010-01-04,1132.98999,10654.79004,5500.299805,4889.799805
2010-01-05,1136.52002,10681.83008,5522.5,4939.5
2010-01-06,1137.140015,10731.4502,5530,4946.799805
2010-01-07,1141.689941,10681.66016,5526.700195,4930.5
2010-01-08,1144.97998,10798.32031,5534.200195,4942.200195
2010-01-11,1146.97998,10798.32031,5538.100098,4981.200195
2010-01-12,1136.219971,10879.13965,5498.700195,4931.600098
2010-01-13,1145.680054,10735.03027,5473.5,4900.100098
2010-01-14,1148.459961,10907.67969,5498.200195,4929.399902
2010-01-15,1136.030029,10982.09961,5455.399902,4929.5
2010-01-19,1150.22998,10764.90039,5513.100098,4889.600098
2010-01-20,1138.040039,10737.51953,5420.799805,4895.100098
2010-01-21,1116.47998,10868.41016,5335.100098,4849.600098
2010-01-22,1091.76001,10590.54981,5303,4771.899902
2010-01-25,1096.780029,10512.69043,5260.299805,4743.100098
2010-01-26,1092.170044,10325.28027,5276.899902,4743.100098
2010-01-27,1097.5,10252.08008,5217.5,4670
2010-01-28,1084.530029,10414.29004,5145.700195,4697.700195
2010-01-29,1073.869995,10198.04004,5188.5,4596.899902
2010-02-01,1089.189941,10205.01953,5247.399902,4544.799805
2010-02-02,1103.319946,10371.08984,5283.299805,4628.799805
2010-02-03,1097.280029,10404.33008,5253.200195,4673.200195
2010-02-04,1063.109985,10355.98047,5139.299805,4644.100098
2010-02-05,1066.189941,10057.08984,5060.899902,4532.5
2010-02-08,1056.73999,9951.820312,5092.299805,4538.799805
2010-02-09,1070.52002,9932.900391,5111.799805,4520.700195
2010-02-10,1068.130005,9963.990234,5132,4533
2010-02-11,1078.469971,9963.990234,5161.5,4575.799805
2010-02-12,1075.51001,10092.19043,5142.5,4588.799805
2010-02-16,1094.869995,10034.25,5244.100098,4590.799805
2010-02-17,1099.51001,10306.83008,5276.600098,4686.799805
2010-02-18,1106.75,10335.69043,5325.100098,4673.899902
2010-02-19,1109.170044,10123.58008,5358.200195,4656.299805
2010-02-22,1108.01001,10400.46973,5352.100098,4732.700195
2010-02-23,1094.599976,10352.09961,5315.100098,4731
2010-02-24,1105.23999,10198.83008,5342.899902,4666
2010-02-25,1102.939941,10101.95996,5278.200195,4614.899902
2010-02-26,1104.48999,10126.03027,5354.5,4651.100098
2010-03-01,1115.709961,10172.05957,5405.899902,4694.899902
2010-03-02,1118.310059,10221.83984,5484.100098,4709.899902
2010-03-03,1118.790039,10253.13965,5533.200195,4743.799805
2010-03-04,1122.969971,10145.71973,5527.200195,4757.600098
2010-03-05,1138.699951,10368.95996,5599.799805,4773.399902
2010-03-08,1138.5,10585.91992,5606.700195,4819.600098
2010-03-09,1140.449951,10567.65039,5602.299805,4829.299805
2010-03-10,1145.609985,10563.91992,5640.600098,4829.799805
2010-03-11,1150.23999,10664.9502,5617.299805,4825.5
2010-03-12,1149.98999,10751.25977,5625.700195,4831.5
2010-03-15,1150.51001,10751.98047,5593.899902,4799.399902
2010-03-16,1159.459961,10721.70996,5620.399902,4809.100098
2010-03-17,1166.209961,10846.98047,5644.600098,4866.899902
2010-03-18,1165.829956,10744.03027,5642.600098,4877.700195
2010-03-19,1159.900024,10824.71973,5650.100098,4890.100098
2010-03-22,1165.810059,10824.71973,5644.5,4847.5
2010-03-23,1174.170044,10774.15039,5673.600098,4887.899902
2010-03-24,1167.719971,10815.03027,5677.899902,4903.200195
2010-03-25,1165.72998,10828.84961,5727.700195,4896.299805
2010-03-26,1166.589966,10996.37012,5703,4905.200195
2010-03-29,1173.219971,10986.46973,5710.700195,4907.200195
2010-03-30,1173.27002,11097.13965,5672.299805,4926.799805
2010-03-31,1169.430054,11089.94043,5679.600098,4893.100098
2010-04-01,1178.099976,11244.40039,5744.899902,4925.899902
2010-04-05,1187.439941,11339.29981,5744.899902,4925.899902
2010-04-06,1189.439941,11282.32031,5780.399902,4974.100098
2010-04-07,1182.449951,11292.83008,5762.100098,4983.200195
2010-04-08,1186.439941,11168.2002,5712.700195,4960.299805
2010-04-09,1194.369995,11204.33984,5771,4972.899902
2010-04-12,1196.47998,11251.90039,5777.700195,5011.600098
2010-04-13,1197.300049,11161.23047,5761.700195,4978.399902
2010-04-14,1210.650024,11204.90039,5796.299805,5017.899902
2010-04-15,1211.670044,11273.79004,5825,5024.100098
2010-04-16,1192.130005,11102.17969,5744,5007.299805
2010-04-19,1197.52002,10908.76953,5727.899902,4939.399902
2010-04-20,1207.170044,10900.67969,5783.700195,4949.5
2010-04-21,1205.939941,11090.04981,5723.399902,4980.5
2010-04-22,1208.670044,10949.08984,5665.299805,4936.799805
2010-04-23,1217.280029,10914.45996,5723.700195,4913.5
2010-04-26,1212.050049,11165.79004,5753.899902,4913.5
2010-04-27,1183.709961,11212.66016,5603.5,4913.299805
2010-04-28,1191.359985,10924.79004,5586.600098,4854.200195
2010-04-29,1206.780029,10924.79004,5617.799805,4816.100098
2010-04-30,1186.689941,11057.40039,5553.299805,4833.899902
2010-05-03,1202.26001,11057.40039,5553.299805,4807.100098
2010-05-04,1173.599976,11057.40039,5411.100098,4753.299805
2010-05-05,1165.869995,11057.40039,5341.899902,4692
2010-05-06,1128.150024,10695.69043,5261,4598.600098
2010-05-07,1110.880005,10364.58984,5123,4507.399902
2010-05-10,1159.72998,10530.7002,5387.399902,4622.200195
2010-05-11,1155.790039,10411.09961,5334.200195,4573.200195
2010-05-12,1171.670044,10394.03027,5383.5,4599.700195
2010-05-13,1157.439941,10620.54981,5433.700195,4679.5
2010-05-14,1135.680054,10462.50977,5262.899902,4643
2010-05-17,1136.939941,10235.75977,5262.5,4500.700195
2010-05-18,1120.800049,10242.63965,5307.299805,4500
2010-05-19,1115.050049,10186.83984,5158.100098,4414.299805
2010-05-20,1071.589966,10030.30957,5073.100098,4342.399902
2010-05-21,1087.689941,9784.540039,5062.899902,4325.799805
2010-05-24,1073.650024,9758.400391,5069.600098,4412.799805
2010-05-25,1074.030029,9459.889648,4940.700195,4286.299805
2010-05-26,1067.949951,9522.660156,5038.100098,4330.399902
2010-05-27,1103.060059,9639.719727,5195.200195,4399.100098
2010-05-28,1089.410034,9762.980469,5188.399902,4479
2010-06-01,1070.709961,9711.830078,5163.299805,4436.700195
2010-06-02,1098.380005,9603.240234,5151.299805,4403.700195
2010-06-03,1102.829956,9914.19043,5211.200195,4506.299805
2010-06-04,1064.880005,9901.19043,5126,4472.399902
2010-06-07,1050.469971,9520.799805,5069.100098,4350.700195
2010-06-08,1062,9537.94043,5028.200195,4401.200195
2010-06-09,1055.689941,9439.129883,5085.899902,4402.600098
2010-06-10,1086.839966,9542.650391,5132.5,4448.399902
2010-06-11,1091.599976,9705.25,5163.700195,4516.5
2010-06-14,1089.630005,9879.849609,5202.100098,4516.5
2010-06-15,1115.22998,9887.889648,5217.799805,4517.600098
2010-06-16,1114.609985,10067.15039,5237.899902,4517.600098
2010-06-17,1116.040039,9999.400391,5253.899902,4547
2010-06-18,1117.51001,9995.019531,5250.799805,4574.100098
2010-06-21,1113.199951,10238.00977,5299.100098,4632.700195
2010-06-22,1095.310059,10112.88965,5247,4581.299805
2010-06-23,1092.040039,9923.700195,5178.5,4509.399902
2010-06-24,1073.689941,9928.339844,5100.200195,4504.100098
2010-06-25,1076.76001,9737.480469,5046.5,4439.399902
2010-06-28,1074.569946,9693.94043,5071.700195,4409.700195
2010-06-29,1041.23999,9570.669922,4914.200195,4370.600098
2010-06-30,1030.709961,9382.639648,4916.899902,4324.799805
2010-07-01,1027.369995,9191.599609,4805.799805,4262.700195
2010-07-02,1022.580017,9203.709961,4838.100098,4264.899902
2010-07-06,1028.060059,9338.040039,4965,4299.700195
2010-07-07,1060.27002,9279.650391,5014.799805,4277.799805
2010-07-08,1070.25,9535.740234,5105.5,4374.100098
2010-07-09,1077.959961,9585.320312,5132.899902,4414.5
2010-07-12,1078.75,9548.110352,5167,4429.5
2010-07-13,1095.339966,9537.230469,5271,4400
2010-07-14,1095.170044,9795.240234,5253.5,4477.299805
2010-07-15,1096.47998,9685.530273,5211.299805,4456.700195
2010-07-16,1064.880005,9408.360352,5158.899902,4437
2010-07-19,1071.25,9408.360352,5148.299805,4372.700195
2010-07-20,1083.47998,9300.459961,5139.5,4418.700195
2010-07-21,1069.589966,9278.830078,5214.600098,4428.700195
2010-07-22,1093.670044,9220.879883,5313.799805,4394.799805
2010-07-23,1102.660034,9430.959961,5312.600098,4475.100098
2010-07-26,1115.01001,9503.660156,5351.100098,4504.399902
2010-07-27,1113.839966,9496.849609,5365.700195,4513.899902
2010-07-28,1106.130005,9753.269531,5319.700195,4542.100098
2010-07-29,1101.530029,9696.019531,5314,4536.200195
2010-07-30,1101.599976,9537.299805,5258,4507.399902
2010-08-02,1125.859985,9570.30957,5397.100098,4554.399902
2010-08-03,1120.459961,9694.009766,5396.5,4586.5
2010-08-04,1127.23999,9489.339844,5386.200195,4559.700195
2010-08-05,1125.810059,9653.919922,5365.799805,4584.899902
2010-08-06,1121.640015,9642.120117,5332.399902,4586.299805
2010-08-09,1127.790039,9572.490234,5410.5,4615.600098
2010-08-10,1121.060059,9551.049805,5376.399902,4563
2010-08-11,1089.469971,9292.849609,5245.200195,4479.600098
2010-08-12,1083.609985,9212.589844,5266.100098,4422.399902
2010-08-13,1079.25,9253.459961,5275.399902,4480.899902
2010-08-16,1079.380005,9196.669922,5276.100098,4465.399902
2010-08-17,1092.540039,9161.679688,5350.600098,4503.200195
2010-08-18,1094.160034,9240.540039,5302.899902,4503.899902
2010-08-19,1075.630005,9362.679688,5211.299805,4509.600098
2010-08-20,1071.689941,9179.379883,5195.299805,4462.100098
2010-08-23,1067.359985,9116.69043,5234.799805,4460.5
2010-08-24,1051.869995,8995.139648,5156,4418.399902
2010-08-25,1055.329956,8845.389648,5109.399902,4356.600098
2010-08-26,1047.219971,8906.480469,5155.799805,4389.399902
2010-08-27,1064.589966,8991.05957,5201.600098,4404.100098
2010-08-30,1048.920044,9149.259766,5201.600098,4483.100098
2010-08-31,1049.329956,8824.05957,5225.200195,4438.799805
2010-09-01,1080.290039,8927.019531,5366.399902,4526.799805
2010-09-02,1090.099976,9062.839844,5371,4563
2010-09-03,1104.51001,9114.129883,5428.200195,4577.600098
2010-09-07,1091.839966,9226,5407.799805,4613
2010-09-08,1098.869995,9024.599609,5429.700195,4578.299805
2010-09-09,1104.180054,9098.389648,5494.200195,4621.299805
2010-09-10,1109.550049,9239.169922,5501.600098,4600.700195
2010-09-13,1121.900024,9321.820312,5565.5,4654.200195
2010-09-14,1121.099976,9299.30957,5567.399902,4669.100098
2010-09-15,1125.069946,9516.55957,5555.600098,4702.700195
2010-09-16,1124.660034,9509.5,5540.100098,4650
2010-09-17,1125.589966,9626.089844,5508.5,4685.100098
2010-09-20,1142.709961,9626.089844,5602.5,4677.100098
2010-09-21,1139.780029,9602.110352,5576.200195,4664.899902
2010-09-22,1134.280029,9566.320312,5551.899902,4674.700195
2010-09-23,1124.829956,9566.320312,5547.100098,4680
2010-09-24,1148.670044,9471.669922,5598.5,4651.5
2010-09-27,1142.160034,9603.139648,5573.399902,4722.200195
2010-09-28,1147.699951,9495.759766,5578.399902,4717
2010-09-29,1144.72998,9559.379883,5569.299805,4694
2010-09-30,1141.199951,9369.349609,5548.600098,4636.899902
2010-10-01,1146.23999,9404.230469,5592.899902,4634.700195
2010-10-04,1137.030029,9381.05957,5556,4678.399902
2010-10-05,1160.75,9518.759766,5635.799805,4660.600098
2010-10-06,1159.969971,9691.429688,5681.399902,4738
2010-10-07,1158.060059,9684.80957,5662.100098,4746.200195
2010-10-08,1165.150024,9588.879883,5657.600098,4740.5
2010-10-11,1165.319946,9588.879883,5672.399902,4762.100098
2010-10-12,1169.77002,9388.639648,5661.600098,4686.299805
2010-10-13,1178.099976,9403.509766,5747.399902,4691.100098
2010-10-14,1173.810059,9583.509766,5727.200195,4765.899902
2010-10-15,1176.189941,9500.25,5703.399902,4758.200195
2010-10-18,1184.709961,9498.490234,5742.5,4723.399902
2010-10-19,1165.900024,9539.450195,5703.899902,4727.299805
2010-10-20,1178.170044,9381.599609,5728.899902,4694.5
2010-10-21,1180.26001,9376.480469,5757.899902,4696.399902
2010-10-22,1183.079956,9426.709961,5741.399902,4719.600098
2010-10-25,1185.619995,9401.160156,5752,4780.600098
2010-10-26,1185.640015,9377.379883,5707.299805,4761.5
2010-10-27,1182.449951,9387.030273,5646,4720.5
2010-10-28,1183.780029,9366.030273,5677.899902,4752.799805
2010-10-29,1183.26001,9202.450195,5675.200195,4733.399902
2010-11-01,1184.380005,9154.719727,5694.600098,4770.899902
2010-11-02,1193.569946,9159.980469,5757.399902,4773.200195
2010-11-03,1197.959961,9159.980469,5749,4793.799805
2010-11-04,1221.060059,9358.780273,5862.799805,4817.5
2010-11-05,1225.849976,9625.990234,5875.399902,4872.899902
2010-11-08,1223.25,9732.919922,5850,4855.299805
2010-11-09,1213.400024,9694.490234,5875.200195,4820.799805
2010-11-10,1218.709961,9830.519531,5816.899902,4779.5
2010-11-11,1213.540039,9861.459961,5815.200195,4810.299805
2010-11-12,1199.209961,9724.80957,5796.899902,4778.799805
2010-11-15,1197.75,9827.509766,5820.399902,4773.299805
2010-11-16,1178.339966,9797.099609,5681.899902,4782.799805
2010-11-17,1178.589966,9811.660156,5692.600098,4705.100098
2010-11-18,1196.689941,10013.62988,5768.700195,4722.799805
2010-11-19,1199.72998,10022.38965,5732.799805,4717.700195
2010-11-22,1197.839966,10115.19043,5680.799805,4731.799805
2010-11-23,1180.72998,10115.19043,5581.299805,4676.899902
2010-11-24,1198.349976,10030.11035,5657.100098,4673.200195
2010-11-26,1189.400024,10039.55957,5668.700195,4690.200195
2010-11-29,1187.76001,10125.99023,5551,4706.700195
2010-11-30,1180.550049,9937.040039,5528.299805,4676.399902
2010-12-01,1206.069946,9988.049805,5642.5,4676.799805
2010-12-02,1221.530029,10168.51953,5767.600098,4761.799805
2010-12-03,1224.709961,10178.32031,5745.299805,4780.100098
2010-12-06,1223.119995,10167.23047,5770.299805,4779.399902
2010-12-07,1223.75,10141.09961,5808.5,4816
2010-12-08,1228.280029,10232.33008,5794.5,4791.700195
2010-12-09,1233,10285.87988,5808,4827.5
2010-12-10,1240.400024,10211.9502,5813,4830
2010-12-13,1240.459961,10293.88965,5860.799805,4841.200195
2010-12-14,1241.589966,10316.76953,5891.200195,4850.899902
2010-12-15,1235.22998,10309.78027,5882.200195,4853.399902
2010-12-16,1242.869995,10311.29004,5881.100098,4868.799805
2010-12-17,1243.910034,10303.83008,5871.799805,4853
2010-12-20,1247.079956,10216.41016,5891.600098,4829.200195
2010-12-21,1254.599976,10370.53027,5951.799805,4862.5
2010-12-22,1258.839966,10346.48047,5983.5,4869.600098
2010-12-23,1256.77002,10346.48047,5996.100098,4888.200195
